TEST",SUPERVISI,"KONDISI UPDATE GI / KETERANGAN
(Jika ada)",PENYEDIA JASA PASANG,NOMOR JASA PASANG,"TUG 4
No & Tgl","TUG 3
No & Tgl",RENCANA PASANG MTU,REALISASI PASANG MTU,"BERITA 
ACARA",RELOKASI,"RELOKASI
(UPT)","RELOKASI
(GARDU INDUK)","RELOKASI
1877,2025.TJBT.16.001,BEKASI,GI 150KV TAMAN MEKAR,BAY TRAFO (EXTENSION) TRF 3,0186.Pj/DAN.01.03/F33000000/2025 tgl 30 Sep'25,PT UNELEC INDONESIA,2025,1,Set,EXTENSION TRAFO,DS150,,RFQ 005,,YES,PARALEL,,,,,A553451 0010 006,ONSITE,,,,,Juni 2026,Mei 2026,,,,,,,,,PT PERMATA JAYA TEKNIK,,,,,,,,,,,,,DS150-RFQ 005,2030005,,,PT UNELEC INDONESIA;GI 150KV TAMAN MEKAR;DS150-RFQ 005,166.460.000,7.977.000,,0,174.437.000,193.625.070,,,,,
1878,2025.TJBT.17.001,BEKASI,GI 150KV MARGAKARYA,BAY TRAFO (EXTENSION) TRF 3,0186.Pj/DAN.01.03/F33000000/2025 tgl 30 Sep'25,PT UNELEC INDONESIA,2025,1,Set,EXTENSION TRAFO,CB150,,RFQ 007,YES,YES,,,,,,553451 0020 002,ONSITE,,,,,Juni 2026,Mei 2026,,,,,,,,,PT GRIDTECH INDONESIA,,,,,,,,,,,,,CB150-RFQ 007,2010016,,,PT UNELEC INDONESIA;GI 150KV MARGAKARYA;CB150-RFQ 007,404.559.000,7.239.000,,7365000,419.163.000,465.270.930,,,,,
1879,2025.TJBT.17.001,BEKASI,GI 150KV MARGAKARYA,BAY TRAFO (EXTENSION) TRF 3,0186.Pj/DAN.01.03/F33000000/2025 tgl 30 Sep'25,PT UNELEC INDONESIA,2025,1,Set,EXTENSION TRAFO,DS150,,RFQ 005,,YES,PARALEL,,,,,A553451 0010 002,ONSITE,,,,,Juni 2026,Mei 2026,,,,,,,,,PT GRIDTECH INDONESIA,,,,,,,,,,,,,DS150-RFQ 005,2030005,,,PT UNELEC INDONESIA;GI 150KV MARGAKARYA;DS150-RFQ 005,166.460.000,7.977.000,,0,174.437.000,193.625.070,,,,,
1880,2025.TJBT.17.001,BEKASI,GI 150KV MARGAKARYA,BAY TRAFO (EXTENSION) TRF 3,0186.Pj/DAN.01.03/F33000000/2025 tgl 30 Sep'25,PT UNELEC INDONESIA,2025,1,Set,EXTENSION TRAFO,DS150,,RFQ 005,,YES,PARALEL,,,,,A553451 0010 003,ONSITE,,,,,Juni 2026,Mei 2026,,,,,,,,,PT GRIDTECH INDONESIA,,,,,,,,,,,,,DS150-RFQ 005,2030005,,,PT UNELEC INDONESIA;GI 150KV MARGAKARYA;DS150-RFQ 005,166.460.000,7.977.000,,0,174.437.000,193.625.070,,,,,
1881,2025.TJBT.8.001,KARAWANG,GITET 500KV CIRATA,MTR#1,0067.Pj/DAN.01.03/F33000000/2025 tgl 10 Juni'25,PT TWINK INDONESIA,2025,1,Unit,P0,LA500,3EL3 550kV,RFQ 001,,,,S,,3 hari,,25310039 / PLN0209000051209130250100001,ONSITE,Link Document,Link Document,,,Februari 2026,Januari 2026,,,Januari 2026,15 Januari 2026,,,,,PT DUTA CAKRAWALA INDONESIA,019.PJ/DAN.01.03/UPT.KRWG/2025,,,29-29 Feb 2026,18 Mei 2026,,RELOKASI,,GITET 500KV CIRATA,DELTAMAS 1,S,,LA500-RFQ 001,2090512,,,PT TWINK INDONESIA;GITET 500KV CIRATA;LA500-RFQ 001,211.000.000,2.873.000,,0,213.873.000,237.399.030,,,,Mei 2026,
1882,2025.TJBT.8.001,KARAWANG,GITET 500KV CIRATA,MTR#1,0067.Pj/DAN.01.03/F33000000/2025 tgl 10 Juni'25,PT TWINK INDONESIA,2025,1,Unit,P0,LA500,3EL3 550kV,RFQ 001,,,,T,,3 hari,,25310040 / PLN0209000051209130250100002,ONSITE,Link Document,Link Document,,,Februari 2026,Januari 2026,,,Januari 2026,15 Januari 2026,,,,,PT DUTA CAKRAWALA INDONESIA,019.PJ/DAN.01.03/UPT.KRWG/2025,,,29-29 Feb 2026,,,,,,,T,,LA500-RFQ 001,2090512,,,PT TWINK INDONESIA;GITET 500KV CIRATA;LA500-RFQ 001,211.000.000,2.873.000,,0,213.873.000,237.399.030,,,,,
1883,2025.TJBT.25.001,SEMARANG,GI 150KV JEKULO,BAY TRAFO (EXTENSION) TRF 3,0184.Pj/DAN.01.03/F33000000/2025 tgl 30 Sep'25,PT HITACHI SAKTI ENERGY INDONESIA,2025,1,Set,EXTENSION TRAFO,CB150,,RFQ 007,YES,YES,,,,,,,MASA PRODUKSI,,,,,Februari 2026,,,,,,,,,,PT GLOBAL TWIN STAR,,,,,,,,,,,,,CB150-RFQ 007,2010016,,,PT HITACHI SAKTI ENERGY INDONESIA;GI 150KV JEKULO;CB150-RFQ 007,#N/A,#N/A,,7365000,#N/A,#N/A,,,,,
1884,2025.TJBT.25.001,SEMARANG,GI 150KV JEKULO,BAY TRAFO (EXTENSION) TRF 3,0184.Pj/DAN.01.03/F33000000/2025 tgl 30 Sep'25,PT HITACHI SAKTI ENERGY INDONESIA,2025,1,Set,EXTENSION TRAFO,DS150,,RFQ 005,,YES,SERIAL,,,,,,MASA PRODUKSI,,,,,Mei 2026,,,,,,,,,,PT GLOBAL TWIN STAR,,,,,,,,,,,,,DS150-RFQ 005,2030005,,,PT HITACHI SAKTI ENERGY INDONESIA;GI 150KV JEKULO;DS150-RFQ 005,#N/A,#N/A,,0,#N/A,#N/A,,,,,
1885,2025.TJBT.25.001,SEMARANG,GI 150KV JEKULO,BAY TRAFO (EXTENSION) TRF 3,0184.Pj/DAN.01.03/F33000000/2025 tgl 30 Sep'25,PT HITACHI SAKTI ENERGY INDONESIA,2025,1,Set,EXTENSION TRAFO,DS150,,RFQ 005,,YES,SERIAL,,,,,,MASA PRODUKSI,,,,,Mei 2026,,,,,,,,,,PT GLOBAL TWIN STAR,,,,,,,,,,,,,DS150-RFQ 005,2030005,,,PT HITACHI SAKTI ENERGY INDONESIA;GI 150KV JEKULO;DS150-RFQ 005,#N/A,#N/A,,0,#N/A,#N/A,,,,,
1886,2025.TJBT.25.001,SEMARANG,GI 150KV JEKULO,BAY TRAFO (EXTENSION) TRF 3,0184.Pj/DAN.01.03/F33000000/2025 tgl 30 Sep'25,PT HITACHI SAKTI ENERGY INDONESIA,2025,1,Unit,EXTENSION TRAFO,CT150,,RFQ 005,,NO,,R,,,,,MASA PRODUKSI,,,,,April 2026,,,,,,,,,,PT GLOBAL TWIN STAR,,,,,,,,,,,,,CT150-RFQ 005,2052850,,,PT HITACHI SAKTI ENERGY INDONESIA;GI 150KV JEKULO;CT150-RFQ 005,#N/A,#N/A,,0,#N/A,#N/A,,,,,
1887,2025.TJBT.25.001,SEMARANG,GI 150KV JEKULO,BAY TRAFO (EXTENSION) TRF 3,0184.Pj/DAN.01.03/F33000000/2025 tgl 30 Sep'25,PT HITACHI SAKTI ENERGY INDONESIA,2025,1,Unit,EXTENSION TRAFO,CT150,,RFQ 005,,NO,,S,,,,,MASA PRODUKSI,,,,,April 2026,,,,,,,,,,PT GLOBAL TWIN STAR,,,,,,,,,,,,,CT150-RFQ 005,2052850,,,PT HITACHI SAKTI ENERGY INDONESIA;GI 150KV JEKULO;CT150-RFQ 005,#N/A,#N/A,,0,#N/A,#N/A,,,,,
1888,2025.TJBT.25.001,SEMARANG,GI 150KV JEKULO,BAY TRAFO (EXTENSION) TRF 3,0184.Pj/DAN.01.03/F33000000/2025 tgl 30 Sep'25,PT HITACHI SAKTI ENERGY INDONESIA,2025,1,Unit,EXTENSION TRAFO,CT150,,RFQ 005,,NO,,T,,,,,MASA PRODUKSI,,,,,April 2026,,,,,,,,,,PT GLOBAL TWIN STAR,,,,,,,,,,,,,CT150-RFQ 005,2052850,,,PT HITACHI SAKTI ENERGY INDONESIA;GI 150KV JEKULO;CT150-RFQ 005,#N/A,#N/A,,0,#N/A,#N/A,,,,,
1889,2025.TJBT.21.001,BEKASI,GI 150KV CIKARANG LIPPO,BAY TRAFO (EXTENSION) TRF 3,0184.Pj/DAN.01.03/F33000000/2025 tgl 30 Sep'25,PT HITACHI SAKTI ENERGY INDONESIA,2025,1,Set,EXTENSION TRAFO,CB150,,RFQ 007,YES,YES,,RST,,,,,MASA PRODUKSI,,,,,April 2026,,,,,,,,,,PT MAHADAYA SAKTI TEKNIK,,,,,,,,,,,,,CB150-RFQ 007,2010016,,,PT HITACHI SAKTI ENERGY INDONESIA;GI 150KV CIKARANG LIPPO;CB150-RFQ 007,#N/A,#N/A,,7365000,#N/A,#N/A,,,,,
1890,2025.TJBT.21.001,BEKASI,GI 150KV CIKARANG LIPPO,BAY TRAFO (EXTENSION) TRF 3,0184.Pj/DAN.01.03/F33000000/2025 tgl 30 Sep'25,PT HITACHI SAKTI ENERGY INDONESIA,2025,1,Set,EXTENSION TRAFO,DS150,,RFQ 005,,YES,PARALEL,RST,,,,,MASA PRODUKSI,,,,,Mei 2026,,,,,,,,,,PT MAHADAYA SAKTI TEKNIK,,,,,,,,,,,,,DS150-RFQ 005,2030005,,,PT HITACHI SAKTI ENERGY INDONESIA;GI 150KV CIKARANG LIPPO;DS150-RFQ 005,#N/A,#N/A,,0,#N/A,#N/A,,,,,
1891,2025.TJBT.21.001,BEKASI,GI 150KV CIKARANG LIPPO,BAY TRAFO (EXTENSION) TRF 3,0184.Pj/DAN.01.03/F33000000/2025 tgl 30 Sep'25,PT HITACHI SAKTI ENERGY INDONESIA,2025,1,Set,EXTENSION TRAFO,DS150,,RFQ 005,,YES,PARALEL,RST,,,,,MASA PRODUKSI,,,,,Mei 2026,,,,,,,,,,PT MAHADAYA SAKTI TEKNIK,,,,,,,,,,,,,DS150-RFQ 005,2030005,,,PT HITACHI SAKTI ENERGY INDONESIA;GI 150KV CIKARANG LIPPO;DS150-RFQ 005,#N/A,#N/A,,0,#N/A,#N/A,,,,,
1892,2025.TJBT.21.001,BEKASI,GI 150KV CIKARANG LIPPO,BAY TRAFO (EXTENSION) TRF 3,0184.Pj/DAN.01.03/F33000000/2025 tgl 30 Sep'25,PT HITACHI SAKTI ENERGY INDONESIA,2025,1,Unit,EXTENSION TRAFO,CT150,,RFQ 005,,NO,,R,,,,,MASA PRODUKSI,,,,,April 2026,,,,,,,,,,PT MAHADAYA SAKTI TEKNIK,,,,,,,,,,,,,CT150-RFQ 005,2052850,,,PT HITACHI SAKTI ENERGY INDONESIA;GI 150KV CIKARANG LIPPO;CT150-RFQ 005,#N/A,#N/A,,0,#N/A,#N/A,,,,,
1893,2025.TJBT.21.001,BEKASI,GI 150KV CIKARANG LIPPO,BAY TRAFO (EXTENSION) TRF 3,0184.Pj/DAN.01.03/F33000000/2025 tgl 30 Sep'25,PT HITACHI SAKTI ENERGY INDONESIA,2025,1,Unit,EXTENSION TRAFO,CT150,,RFQ 005,,NO,,S,,,,,MASA PRODUKSI,,,,,April 2026,,,,,,,,,,PT MAHADAYA SAKTI TEKNIK,,,,,,,,,,,,,CT150-RFQ 005,2052850,,,PT HITACHI SAKTI ENERGY INDONESIA;GI 150KV CIKARANG LIPPO;CT150-RFQ 005,#N/A,#N/A,,0,#N/A,#N/A,,,,,
1894,2025.TJBT.21.001,BEKASI,GI 150KV CIKARANG LIPPO,BAY TRAFO (EXTENSION) TRF 3,0184.Pj/DAN.01.03/F33000000/2025 tgl 30 Sep'25,PT HITACHI SAKTI ENERGY INDONESIA,2025,1,Unit,EXTENSION TRAFO,CT150,,RFQ 005,,NO,,T,,,,,MASA PRODUKSI,,,,,April 2026,,,,,,,,,,PT MAHADAYA SAKTI TEKNIK,,,,,,,,,,,,,CT150-RFQ 005,2052850,,,PT HITACHI SAKTI ENERGY INDONESIA;GI 150KV CIKARANG LIPPO;CT150-RFQ 005,#N/A,#N/A,,0,#N/A,#N/A,,,,,
1895,2025.TJBT.24.001,SEMARANG,GI 150KV JEPARA,BAY TRAFO (EXTENSION) TRF 3,0184.Pj/DAN.01.03/F33000000/2025 tgl 30 Sep'25,PT HITACHI SAKTI ENERGY INDONESIA,2025,1,Set,EXTENSION TRAFO,CB150,,RFQ 007,YES,YES,,RST,,,,,MASA PRODUKSI,,,,,April 2026,,,,,,,,,,PT GLOBAL TWIN STAR,,,,,,,,,,,,,CB150-RFQ 007,2010016,,M4 Juni 2026,PT HITACHI SAKTI ENERGY INDONESIA;GI 150KV JEPARA;CB150-RFQ 007,#N/A,#N/A,,7365000,#N/A,#N/A,,,,,
1896,2025.TJBT.24.001,SEMARANG,GI 150KV JEPARA,BAY TRAFO (EXTENSION) TRF 3,0184.Pj/DAN.01.03/F33000000/2025 tgl 30 Sep'25,PT HITACHI SAKTI ENERGY INDONESIA,2025,1,Set,EXTENSION TRAFO,DS150,,RFQ 005,,YES,SERIAL,RST,,,,,MASA PRODUKSI,,,,,Mei 2026,,,,,,,,,,PT GLOBAL TWIN STAR,,,,,,,,,,,,,DS150-RFQ 005,2030005,,M4 Juni 2026,PT HITACHI SAKTI ENERGY INDONESIA;GI 150KV JEPARA;DS150-RFQ 005,#N/A,#N/A,,0,#N/A,#N/A,,,,,
1897,2025.TJBT.24.001,SEMARANG,GI 150KV JEPARA,BAY TRAFO (EXTENSION) TRF 3,0184.Pj/DAN.01.03/F33000000/2025 tgl 30 Sep'25,PT HITACHI SAKTI ENERGY INDONESIA,2025,1,Set,EXTENSION TRAFO,DS150,,RFQ 005,,YES,SERIAL,RST,,,,,MASA PRODUKSI,,,,,Mei 2026,,,,,,,,,,PT GLOBAL TWIN STAR,,,,,,,,,,,,,DS150-RFQ 005,2030005,,M4 Juni 2026,PT HITACHI SAKTI ENERGY INDONESIA;GI 150KV JEPARA;DS150-RFQ 005,#N/A,#N/A,,0,#N/A,#N/A,,,,,
1898,2025.TJBT.24.001,SEMARANG,GI 150KV JEPARA,BAY TRAFO (EXTENSION) TRF 3,0184.Pj/DAN.01.03/F33000000/2025 tgl 30 Sep'25,PT HITACHI SAKTI ENERGY INDONESIA,2025,1,Unit,EXTENSION TRAFO,CT150,,RFQ 005,,NO,,R,,,,,MASA PRODUKSI,,,,,April 2026,,,,,,,,,,PT GLOBAL TWIN STAR,,,,,,,,,,,,,CT150-RFQ 005,2052850,,Tanggal 05 Mei,PT HITACHI SAKTI ENERGY INDONESIA;GI 150KV JEPARA;CT150-RFQ 005,#N/A,#N/A,,0,#N/A,#N/A,,,,,
1899,2025.TJBT.24.001,SEMARANG,GI 150KV JEPARA,BAY TRAFO (EXTENSION) TRF 3,0184.Pj/DAN.01.03/F33000000/2025 tgl 30 Sep'25,PT HITACHI SAKTI ENERGY INDONESIA,2025,1,Unit,EXTENSION TRAFO,CT150,,RFQ 005,,NO,,S,,,,,MASA PRODUKSI,,,,,April 2026,,,,,,,,,,PT GLOBAL TWIN STAR,,,,,,,,,,,,,CT150-RFQ 005,2052850,,Tanggal 05 Mei,PT HITACHI SAKTI ENERGY INDONESIA;GI 150KV JEPARA;CT150-RFQ 005,#N/A,#N/A,,0,#N/A,#N/A,,,,,
1900,2025.TJBT.24.001,SEMARANG,GI 150KV JEPARA,BAY TRAFO (EXTENSION) TRF 3,0184.Pj/DAN.01.03/F33000000/2025 tgl 30 Sep'25,PT HITACHI SAKTI ENERGY INDONESIA,2025,1,Unit,EXTENSION TRAFO,CT150,,RFQ 005,,NO,,T,,,,,MASA PRODUKSI,,,,,April 2026,,,,,,,,,,PT GLOBAL TWIN STAR,,,,,,,,,,,,,CT150-RFQ 005,2052850,,Tanggal 05 Mei,PT HITACHI SAKTI ENERGY INDONESIA;GI 150KV JEPARA;CT150-RFQ 005,#N/A,#N/A,,0,#N/A,#N/A,,,,,
1901,2025.TJBT.22.001,BEKASI,GI 150kV CIBATU,BAY TRAFO (EXTENSION) TRF 5,0184.Pj/DAN.01.03/F33000000/2025 tgl 30 Sep'25,PT HITACHI SAKTI ENERGY INDONESIA,2025,1,Set,EXTENSION TRAFO,CB150,,RFQ 007,YES,YES,,RST,,,,,MASA PRODUKSI,,,,,April 2026,,,,,,,,,,PT MAHADAYA SAKTI TEKNIK,,,,,,,,,,,,,CB150-RFQ 007,2010016,,,PT HITACHI SAKTI ENERGY INDONESIA;GI 150kV CIBATU;CB150-RFQ 007,404.559.000,7.239.000,,7365000,419.163.000,465.270.930,,,,,
1902,2025.TJBT.22.001,BEKASI,GI 150kV CIBATU,BAY TRAFO (EXTENSION) TRF 5,0184.Pj/DAN.01.03/F33000000/2025 tgl 30 Sep'25,PT HITACHI SAKTI ENERGY INDONESIA,2025,1,Set,EXTENSION TRAFO,DS150,,RFQ 005,,YES,PARALEL,RST,,,,,MASA PRODUKSI,,,,,Juli 2025,,,,,,,,,,PT MAHADAYA SAKTI TEKNIK,,,,,,,,,,,,,DS150-RFQ 005,2030005,,,PT HITACHI SAKTI ENERGY INDONESIA;GI 150kV CIBATU;DS150-RFQ 005,166.460.000,7.977.000,,0,174.437.000,193.625.070,,,,,
1903,2025.TJBT.22.001,BEKASI,GI 150kV CIBATU,BAY TRAFO (EXTENSION) TRF 5,0184.Pj/DAN.01.03/F33000000/2025 tgl 30 Sep'25,PT HITACHI SAKTI ENERGY INDONESIA,2025,1,Set,EXTENSION TRAFO,DS150,,RFQ 005,,YES,PARALEL,RST,,,,,MASA PRODUKSI,,,,,Juli 2025,,,,,,,,,,PT MAHADAYA SAKTI TEKNIK,,,,,,,,,,,,,DS150-RFQ 005,2030005,,,PT HITACHI SAKTI ENERGY INDONESIA;GI 150kV CIBATU;DS150-RFQ 005,166.460.000,7.977.000,,0,174.437.000,193.625.070,,,,,
1904,2025.TJBT.22.001,BEKASI,GI 150kV CIBATU,BAY TRAFO (EXTENSION) TRF 5,0184.Pj/DAN.01.03/F33000000/2025 tgl 30 Sep'25,PT HITACHI SAKTI ENERGY INDONESIA,2025,1,Unit,EXTENSION TRAFO,CT150,,RFQ 005,,NO,,R,,,,,MASA PRODUKSI,,,,,Juni 2026,,,,,,,,,,PT MAHADAYA SAKTI TEKNIK,,,,,,,,,,,,,CT150-RFQ 005,2052850,,,PT HITACHI SAKTI ENERGY INDONESIA;GI 150kV CIBATU;CT150-RFQ 005,165.098.000,3.398.000,,0,168.496.000,187.030.560,,,,,
1905,2025.TJBT.22.001,BEKASI,GI 150kV CIBATU,BAY TRAFO (EXTENSION) TRF 5,0184.Pj/DAN.01.03/F33000000/2025 tgl 30 Sep'25,PT HITACHI SAKTI ENERGY INDONESIA,2025,1,Unit,EXTENSION TRAFO,CT150,,RFQ 005,,NO,,S,,,,,MASA PRODUKSI,,,,,Juni 2026,,,,,,,,,,PT MAHADAYA SAKTI TEKNIK,,,,,,,,,,,,,CT150-RFQ 005,2052850,,,PT HITACHI SAKTI ENERGY INDONESIA;GI 150kV CIBATU;CT150-RFQ 005,165.098.000,3.398.000,,0,168.496.000,187.030.560,,,,,
1906,2025.TJBT.22.001,BEKASI,GI 150kV CIBATU,BAY TRAFO (EXTENSION) TRF 5,0184.Pj/DAN.01.03/F33000000/2025 tgl 30 Sep'25,PT HITACHI SAKTI ENERGY INDONESIA,2025,1,Unit,EXTENSION TRAFO,CT150,,RFQ 005,,NO,,T,,,,,MASA PRODUKSI,,,,,Juni 2026,,,,,,,,,,PT MAHADAYA SAKTI TEKNIK,,,,,,,,,,,,,CT150-RFQ 005,2052850,,,PT HITACHI SAKTI ENERGY INDONESIA;GI 150kV CIBATU;CT150-RFQ 005,165.098.000,3.398.000,,0,168.496.000,187.030.560,,,,,
1907,2025.TJBT.8.002,SALATIGA,GITET 500KV PEDAN,7A4 DIAMETER #4 500KV,0133.Pj/DAN.01.03/F33000000/2025 tgl 29 Agst'25,PT HITACHI SAKTI ENERGY INDONESIA,2025,1,Unit,P0,CT500,,RFQ 001,,NO,,,,,,,MASA PRODUKSI,,,,,Juni 2026,,,,,,,,,,PT PURNAMA INDONESIA,,,,,,,,,,,,,CT500-RFQ 001,2055079,,,PT HITACHI SAKTI ENERGY INDONESIA;GITET 500KV PEDAN;CT500-RFQ 001,453.084.000,10.368.000,,0,463.452.000,514.431.720,,,,,
1908,2025.TJBT.8.002,SALATIGA,GITET 500KV PEDAN,7A4 DIAMETER #4 500KV,0133.Pj/DAN.01.03/F33000000/2025 tgl 29 Agst'25,PT HITACHI SAKTI ENERGY INDONESIA,2025,1,Unit,P0,CT500,,RFQ 001,,NO,,,,,,,MASA PRODUKSI,,,,,Juni 2026,,,,,,,,,,PT PURNAMA INDONESIA,,,,,,,,,,,,,CT500-RFQ 001,2055079,,,PT HITACHI SAKTI ENERGY INDONESIA;GITET 500KV PEDAN;CT500-RFQ 001,453.084.000,10.368.000,,0,463.452.000,514.431.720,,,,,
1909,2025.TJBT.8.002,SALATIGA,GITET 500KV PEDAN,7A4 DIAMETER #4 500KV,0133.Pj/DAN.01.03/F33000000/2025 tgl 29 Agst'25,PT HITACHI SAKTI ENERGY INDONESIA,2025,1,Unit,P0,CT500,,RFQ 001,,NO,,,,,,,MASA PRODUKSI,,,,,Juni 2026,,,,,,,,,,PT PURNAMA INDONESIA,,,,,,,,,,,,,CT500-RFQ 001,2055079,,,PT HITACHI SAKTI ENERGY INDONESIA;GITET 500KV PEDAN;CT500-RFQ 001,453.084.000,10.368.000,,0,463.452.000,514.431.720,,,,,
1910,2025.TJBT.8.002,SALATIGA,GITET 500KV PEDAN,7A5 DIAMETER #5 500KV,0133.Pj/DAN.01.03/F33000000/2025 tgl 29 Agst'25,PT HITACHI SAKTI ENERGY INDONESIA,2025,1,Unit,P0,CT500,,RFQ 001,,NO,,,,,,,MASA PRODUKSI,,,,,Juni 2026,,,,,,,,,,PT PURNAMA INDONESIA,,,,,,,,,,,,,CT500-RFQ 001,2055079,,,PT HITACHI SAKTI ENERGY INDONESIA;GITET 500KV PEDAN;CT500-RFQ 001,453.084.000,10.368.000,,0,463.452.000,514.431.720,,,,,
1911,2025.TJBT.8.002,SALATIGA,GITET 500KV PEDAN,7A5 DIAMETER #5 500KV,0133.Pj/DAN.01.03/F33000000/2025 tgl 29 Agst'25,PT HITACHI SAKTI ENERGY INDONESIA,2025,1,Unit,P0,CT500,,RFQ 001,,NO,,,,,,,MASA PRODUKSI,,,,,Juni 2026,,,,,,,,,,PT PURNAMA INDONESIA,,,,,,,,,,,,,CT500-RFQ 001,2055079,,,PT HITACHI SAKTI ENERGY INDONESIA;GITET 500KV PEDAN;CT500-RFQ 001,453.084.000,10.368.000,,0,463.452.000,514.431.720,,,,,
1912,2025.TJBT.8.002,SALATIGA,GITET 500KV PEDAN,7A5 DIAMETER #5 500KV,0133.Pj/DAN.01.03/F33000000/2025 tgl 29 Agst'25,PT HITACHI SAKTI ENERGY INDONESIA,2025,1,Unit,P0,CT500,,RFQ 001,,NO,,,,,,,MASA PRODUKSI,,,,,Juni 2026,,,,,,,,,,PT PURNAMA INDONESIA,,,,,,,,,,,,,CT500-RFQ 001,2055079,,,PT HITACHI SAKTI ENERGY INDONESIA;GITET 500KV PEDAN;CT500-RFQ 001,453.084.000,10.368.000,,0,463.452.000,514.431.720,,,,,
1913,2025.TJBT.8.002,SALATIGA,GITET 500KV PEDAN,7B5 DIAMETER #5 500KV,0133.Pj/DAN.01.03/F33000000/2025 tgl 29 Agst'25,PT HITACHI SAKTI ENERGY INDONESIA,2025,1,Unit,P0,CT500,,RFQ 001,,NO,,,,,,,MASA PRODUKSI,,,,,Juni 2026,,,,,,,,,,PT PURNAMA INDONESIA,,,,,,,,,,,,,CT500-RFQ 001,2055079,,,PT HITACHI SAKTI ENERGY INDONESIA;GITET 500KV PEDAN;CT500-RFQ 001,453.084.000,10.368.000,,0,463.452.000,514.431.720,,,,,
1914,2025.TJBT.8.002,BEKASI,GITET 500KV CIBATU,7B2 DIAMETER #2 500KV,0134.Pj/DAN.01.03/F33000000/2025 tgl 29 Agst'25,PT HITACHI SAKTI ENERGY INDONESIA,2025,1,Set,P0,CB500,,RFQ 001,YES,YES,,RST,,,,,ONSITE,,,,,Juni 2026,Juni 2026,,,,,,,,,PT JATMULIA INDONESIA,0002.PJ/DAN.01.03/UPT BEKASI/2025,,,,,,,,,,,,CB500-RFQ 001,2010627,,,PT HITACHI SAKTI ENERGY INDONESIA;GITET 500KV CIBATU;CB500-RFQ 001,2.569.060.000,21.288.000,,7365000,2.597.713.000,2.883.461.430,,,,,
1915,2025.TJBT.8.002,CIREBON,GITET 500KV TASIKMALAYA,BAY BUSBAR 2,0134.Pj/DAN.01.03/F33000000/2025 tgl 29 Agst'25,PT HITACHI SAKTI ENERGY INDONESIA,2025,1,Unit,P0,CVT500,,RFQ 003,,NO,,,,,,,ONSITE,,,,,Mei 2026,Mei 2026,,,,,,,,,buspro kontrak induk,,,,,,,,,,,,,CVT500-RFQ 003,2070991,,,PT HITACHI SAKTI ENERGY INDONESIA;GITET 500KV TASIKMALAYA;CVT500-RFQ 003,256.220.000,5.083.000,,0,261.303.000,290.046.330,,,onsite di GITET tgl 20-05-2026,,
1916,2025.TJBT.8.002,CIREBON,GITET 500KV TASIKMALAYA,BAY BUSBAR 2,0134.Pj/DAN.01.03/F33000000/2025 tgl 29 Agst'25,PT HITACHI SAKTI ENERGY INDONESIA,2025,1,Unit,P0,CVT500,,RFQ 003,,NO,,,,,,,ONSITE,,,,,Mei 2026,Mei 2026,,,,,,,,,buspro kontrak induk,,,,,,,,,,,,,CVT500-RFQ 003,2070991,,,PT HITACHI SAKTI ENERGY INDONESIA;GITET 500KV TASIKMALAYA;CVT500-RFQ 003,256.220.000,5.083.000,,0,261.303.000,290.046.330,,,onsite di GITET tgl 20-05-2026,,
1917,2025.TJBT.8.002,CIREBON,GITET 500KV TASIKMALAYA,BAY BUSBAR 2,0134.Pj/DAN.01.03/F33000000/2025 tgl 29 Agst'25,PT HITACHI SAKTI ENERGY INDONESIA,2025,1,Unit,P0,CVT500,,RFQ 003,,NO,,,,,,,ONSITE,,,,,Mei 2026,Mei 2026,,,,,,,,,buspro kontrak induk,,,,,,,,,,,,,CVT500-RFQ 003,2070991,,,PT HITACHI SAKTI ENERGY INDONESIA;GITET 500KV TASIKMALAYA;CVT500-RFQ 003,256.220.000,5.083.000,,0,261.303.000,290.046.330,,,onsite di GITET tgl 20-05-2026,,
1918,2025.TJBT.8.002,CIREBON,GITET 500KV TASIKMALAYA,BAY BUSBAR 2,0134.Pj/DAN.01.03/F33000000/2025 tgl 29 Agst'25,PT HITACHI SAKTI ENERGY INDONESIA,2025,1,Unit,P0,CVT500,,RFQ 003,,NO,,,,,,,ONSITE,,,,,Mei 2026,Mei 2026,,,,,,,,,buspro kontrak induk,,,,,,,,,,,,,CVT500-RFQ 003,2070991,,,PT HITACHI SAKTI ENERGY INDONESIA;GITET 500KV TASIKMALAYA;CVT500-RFQ 003,256.220.000,5.083.000,,0,261.303.000,290.046.330,,,onsite di GITET tgl 20-05-2026,,
1919,2025.TJBT.8.002,BANDUNG,GITET 500KV BANDUNG SELATAN,BAY BUSBAR 2,0134.Pj/DAN.01.03/F33000000/2025 tgl 29 Agst'25,PT HITACHI SAKTI ENERGY INDONESIA,2025,1,Unit,P0,CVT500,,RFQ 003,,NO,,,,,,,ONSITE,,,,,Mei 2026,Mei 2026,,,,,,,,,PROJECT UIT JBT,,,,Agustus 2026,,,,,,,,,CVT500-RFQ 003,2070991,,,PT HITACHI SAKTI ENERGY INDONESIA;GITET 500KV BANDUNG SELATAN;CVT500-RFQ 003,256.220.000,5.083.000,,0,261.303.000,290.046.330,,,,,
