TECHIDENTNO,MTU,ULTG,UPT,GARDU INDUK,BAY,FASA,TEG,MERK,TIPE,TAHUN BUAT,"USIA
(TAHUN)",JUNE,MAY,APRIL,Parameter Pemicu (evaluasi),RENCANA TINDAK LANJUT POWER INSPECT,Target Penyelesain,AHI SETELAH EVALUASI,PENEMPATAN,HARTRANS,KOORDINAT,KATEGORI USIA,AHI TERBARU
11351535535500000002,TRAFO,PURWOKERTO,UPT PURWOKERTO,GITET 500KV KESUGIHAN,IBT#2 500/150kV (HV),R,500,CG PAUWELS,EORF.167/680,2018,8,3 - Fair,4 - Poor,2 - Good,"Hasil uji hartin 2024 tahanan isolasi P-S 1,29 Fair",Trending pengujian ROT 2026,30/10/2026,3 - Fair,,HARTRANS 2,"-7.58223,109.132116",Normal,3 - Fair
11351535535500000003,TRAFO,PURWOKERTO,UPT PURWOKERTO,GITET 500KV KESUGIHAN,IBT#2 500/150kV (HV),S,500,CG PAUWELS,EORF 167/680,2018,8,4 - Poor,4 - Poor,2 - Good,"Hasil uji hartin 2024 tahanan isolasi T-G 1,12 Poor",Trending pengujian ROT 2026,30/10/2026,4 - Poor,,HARTRANS 2,"-7.58223,109.132116",Normal,4 - Poor
11351535535500000004,TRAFO,PURWOKERTO,UPT PURWOKERTO,GITET 500KV KESUGIHAN,IBT#2 500/150kV (HV),T,500,CG PAUWELS,EORF.167/680,2018,8,4 - Poor,4 - Poor,2 - Good,"Hasil uji hartin 2024 tahanan isolasi T-G 1,25 Poor",Trending pengujian ROT 2026,30/10/2026,4 - Poor,,HARTRANS 2,"-7.58223,109.132116",Normal,4 - Poor
11351535535500000074,TRAFO,PURWOKERTO,UPT PURWOKERTO,GITET 500KV KESUGIHAN,IBT#1 500/150kV (HV),R,500,CG PAUWELS,EORF.167/680,2017,9,2 - Good,2 - Good,1 - Very good,,,,2 - Good,,HARTRANS 2,"-7.58223,109.132116",Normal,2 - Good
11351535535500000077,TRAFO,PURWOKERTO,UPT PURWOKERTO,GITET 500KV KESUGIHAN,IBT#1 500/150kV (HV),S,500,CG PAUWELS,EORF.167/680,2017,9,4 - Poor,2 - Good,1 - Very good,"Hartin terakhir 2021, Cek lagi apakah dari 2021 s/d sekarang belum dilaksanakan hartin
IP Tahanan Isolasi 1.2 - Poor ",Usulan Pengujian Bay IBT#1 untuk pengujian tahanan isolasi,30/11/2026,4 - Poor,,HARTRANS 2,"-7.58223,109.132116",Normal,4 - Poor
11351535535500000078,TRAFO,PURWOKERTO,UPT PURWOKERTO,GITET 500KV KESUGIHAN,IBT#1 500/150kV (HV),T,500,CG PAUWELS,EORF.167/680,2017,9,2 - Good,2 - Good,1 - Very good,,,,2 - Good,,HARTRANS 2,"-7.58223,109.132116",Normal,2 - Good
11351555455400000555,TRAFO,TEGAL,UPT PURWOKERTO,GITET 500KV PEMALANG,IBT#1 500/150kV (HV),R,500,XD SAKTI INDONESIA,DFSZ-166667/500,2019,7,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-6.938042,109.80283",Normal,2 - Good
11351555455400000556,TRAFO,TEGAL,UPT PURWOKERTO,GITET 500KV PEMALANG,IBT#1 500/150kV (HV),S,500,XD SAKTI INDONESIA,DFSZ-166667/500,2019,7,2 - Good,3 - Fair,2 - Good,,,,2 - Good,,HARTRANS 2,"-6.938042,109.80283",Normal,2 - Good
11351555455400000557,TRAFO,TEGAL,UPT PURWOKERTO,GITET 500KV PEMALANG,IBT#1 500/150kV (HV),T,500,XD SAKTI INDONESIA,DFSZ-166667/500,2019,7,2 - Good,4 - Poor,2 - Good,,,,2 - Good,,HARTRANS 2,"-6.938042,109.80283",Normal,2 - Good
11351555455400000558,TRAFO,TEGAL,UPT PURWOKERTO,GITET 500KV PEMALANG,IBT#2 500/150kV (HV),R,500,XD SAKTI INDONESIA,DFSZ-166667/500,2019,7,2 - Good,3 - Fair,1 - Very good,,,,2 - Good,,HARTRANS 2,"-6.938042,109.80283",Normal,2 - Good
11351555455400000559,TRAFO,TEGAL,UPT PURWOKERTO,GITET 500KV PEMALANG,IBT#2 500/150kV (HV),S,500,XD SAKTI INDONESIA,DFSZ-166667/500,2019,7,2 - Good,3 - Fair,1 - Very good,,,,2 - Good,,HARTRANS 2,"-6.938042,109.80283",Normal,2 - Good
11351555455400000560,TRAFO,TEGAL,UPT PURWOKERTO,GITET 500KV PEMALANG,IBT#2 500/150kV (HV),T,500,XD SAKTI INDONESIA,DFSZ-166667/500,2019,7,3 - Fair,3 - Fair,1 - Very good,,,,3 - Fair,,HARTRANS 2,"-6.938042,109.80283",Normal,3 - Fair
11351635635600000001,TRAFO,SALATIGA,UPT SALATIGA,GI 150KV AMPEL,TRF#1 150/22kV,RST,150,UNINDO,MPT,2019,7,3 - Fair,3 - Fair,1 - Very good,13-Juli-26 terkonformasi normal,,,3 - Fair,,HARTRANS 2,"-7.48152,110.55828",Normal,3 - Fair
11316032932900000001,TRAFO,YOGYAKARTA,UPT SALATIGA,GI 150KV BANTUL,TRF#3 150/20kV,RST,150,PASTI,ORF.60/275,1994,32,2 - Good,3 - Fair,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.839106707,110.3633254",Sangat Tua,2 - Good
11316032932900000002,TRAFO,YOGYAKARTA,UPT SALATIGA,GI 150KV BANTUL,TRF#1 150/20kV,RST,150,XIAN,SFZ-60000/150,1995,31,3 - Fair,4 - Poor,3 - Fair,,,,3 - Fair,,HARTRANS 2,"-7.839106707,110.3633254",Sangat Tua,3 - Fair
11316032932900000003,TRAFO,YOGYAKARTA,UPT SALATIGA,GI 150KV BANTUL,TRF#2 150/20kV,RST,150,CG PAUWELS,ORF.60/275,2013,13,2 - Good,2 - Good,3 - Fair,13-Juli-26 terkonformasi normal,,,2 - Good,,HARTRANS 2,"-7.839106707,110.3633254",Normal,2 - Good
11316033533500000002,TRAFO,SALATIGA,UPT SALATIGA,GI 150KV BANYUDONO,TRF#2 150/20kV,RST,150,PAUWELS TRAFO ASIA,ORF.60/275,2009,17,2 - Good,2 - Good,2 - Good,"terkonfirmasi baik tanggal 27-FEB-24, tahanan isolasi dan IP Normal (GOOD)",,,2 - Good,,HARTRANS 2,"-7.5415358,110.7100883",Normal,2 - Good
11351633533500000004,TRAFO,SALATIGA,UPT SALATIGA,GI 150KV BANYUDONO,TRF#3 150/22kV,RST,150,CG PAUWELS,ORF.60/275,2015,11,3 - Fair,3 - Fair,1 - Very good,"Terkonfirmasi baik Tanggal 13-Aug-25, hasil uji IP 1,35 (FAIR)",,,3 - Fair,,HARTRANS 2,"-7.5415358,110.7100883",Normal,3 - Fair
11351633533500000005,TRAFO,SALATIGA,UPT SALATIGA,GI 150KV BANYUDONO,TRF#1 150/20kV,RST,150,CG PAUWELS,ORF.60/275,2016,10,3 - Fair,3 - Fair,2 - Good,"terkonfirmasi baik tanggal 19-FEB-25, hasil uji IP 1,46 (FAIR)",,,3 - Fair,,HARTRANS 2,"-7.5415358,110.7100883",Normal,3 - Fair
11316032232200000002,TRAFO,SALATIGA,UPT SALATIGA,GI 150KV BAWEN,TRF#1 150/20kV,RST,150,CG PAUWELS,ORF.60/275,2011,15,3 - Fair,3 - Fair,2 - Good,"Terkonfirmasi baik Tanggal 29-Jul-25, hasil uji IP 1,47 (FAIR)",,,3 - Fair,,HARTRANS 2,"-7.220462003,110.4341939",Normal,3 - Fair
11351632232200000089,TRAFO,SALATIGA,UPT SALATIGA,GI 150KV BAWEN,TRF#2 150/22kV,RST,150,CG PAUWELS,ORF.60/275,2017,9,3 - Fair,3 - Fair,3 - Fair,,,,3 - Fair,,HARTRANS 2,"-7.220462003,110.4341939",Normal,3 - Fair
11351660260200000001,TRAFO,SALATIGA,UPT SALATIGA,GI 150KV BOYOLALI,TRF#1 150/22kV,RST,150,CG PAUWELS,POWER TRANSFORMER,2019,7,3 - Fair,3 - Fair,1 - Very good,"Terkonfirmasi baik Tanggal 28-Sep-25, hasil uji IP 1,38 (FAIR)",,,3 - Fair,,HARTRANS 2,"-7.478987,110.5582264",Normal,3 - Fair
11316032332300000002,TRAFO,SALATIGA,UPT SALATIGA,GI 150KV BRINGIN,TRF#1 150/20kV,RST,150,CG PAUWELS,ORF.60/275,2011,15,3 - Fair,3 - Fair,2 - Good,,,,3 - Fair,,HARTRANS 2,"-7.31226794,110.5061426",Normal,3 - Fair
11316032332300000004,TRAFO,SALATIGA,UPT SALATIGA,GI 150KV BRINGIN,TRF#2 150/20kV,RST,150,UNINDO,P060LEC,2014,12,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.31226794,110.5061426",Normal,2 - Good
11351632832800000004,TRAFO,YOGYAKARTA,UPT SALATIGA,GI 150KV GODEAN,TRF#2 150/20kV,RST,150,CG PAUWELS,ORF.60/275,2016,10,3 - Fair,3 - Fair,2 - Good,,,,3 - Fair,,HARTRANS 2,"-7.756217393,110.3181596",Normal,3 - Fair
11351632832800000033,TRAFO,YOGYAKARTA,UPT SALATIGA,GI 150KV GODEAN,TRF#1 150/22kV,RST,150,CG PAUWELS,ORF.60/275,2017,9,3 - Fair,3 - Fair,2 - Good,,,,3 - Fair,,HARTRANS 2,"-7.756217393,110.3181596",Normal,3 - Fair
11316035335300000001,TRAFO,SURAKARTA,UPT SALATIGA,GI 150KV GONDANGREJO,TRF#1 150/20kV,RST,150,UNINDO,N-RANGE,2011,15,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.496599464,110.8156494",Normal,2 - Good
11351635335300000002,TRAFO,SURAKARTA,UPT SALATIGA,GI 150KV GONDANGREJO,TRF#2 150/22kV,RST,150,CG PAUWELS,ORF.60/275,2015,11,3 - Fair,3 - Fair,3 - Fair,,,,3 - Fair,,HARTRANS 2,"-7.496599464,110.8156494",Normal,3 - Fair
11351633633600000001,TRAFO,SURAKARTA,UPT SALATIGA,GI 150KV JAJAR,TRF#1 150/22kV,RST,150,B&D TRANSFORMER,PX-070-FOMB,2020,6,2 - Good,3 - Fair,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.5537719,110.7866319",Normal,2 - Good
11351633633600000121,TRAFO,SURAKARTA,UPT SALATIGA,GI 150KV JAJAR,TRF#3 150/22kV,RST,150,CG PAUWELS,ORF.60/275,2017,9,2 - Good,2 - Good,2 - Good,terkonfirmasi baik tanggal 30-Jul-25 (GOOD),,,2 - Good,,HARTRANS 2,"-7.5537719,110.7866319",Normal,2 - Good
11351634134100000044,TRAFO,SURAKARTA,UPT SALATIGA,GI 150KV JAJAR,TRF#2 150/20kV,RST,150,CG PAUWELS,ORF.60/325,2016,10,2 - Good,2 - Good,2 - Good,terkonfirmasi baik tanggal 21/05/2024 (GOOD),,,2 - Good,,HARTRANS 2,"-7.5537719,110.7866319",Normal,2 - Good
11351632132100000060,TRAFO,SALATIGA,UPT SALATIGA,GI 150KV JELOK,TRF#1 150/30kV (HV),T,150,B&D TRANSFORMER,PX-042-A00B,2018,8,3 - Fair,3 - Fair,1 - Very good,"Terkonfirmasi baik Tanggal 23-JUL-25, hasil uji IP 1,38 (FAIR)",,,3 - Fair,,HARTRANS 2,"-7.245293948,110.4821359",Normal,3 - Fair
11351632132100000503,TRAFO,SALATIGA,UPT SALATIGA,GI 150KV JELOK,TRF#1 150/30kV (HV),R,150,B&D TRANSFORMER,PX-042-A00B,2019,7,2 - Good,2 - Good,1 - Very good,"terkonfirmasi baik tanggal 23-JUL-25, tahanan isolasi dan IP Normal (GOOD)",,,2 - Good,,HARTRANS 2,"-7.245293948,110.4821359",Normal,2 - Good
11351632132100000504,TRAFO,SALATIGA,UPT SALATIGA,GI 150KV JELOK,TRF#1 150/30kV (HV),S,150,B&D TRANSFORMER,PX-042-A00B,2019,7,2 - Good,2 - Good,1 - Very good,"terkonfirmasi baik tanggal 23-JUL-25, tahanan isolasi dan IP Normal (GOOD)",,,2 - Good,,HARTRANS 2,"-7.245293948,110.4821359",Normal,2 - Good
11351660160100000001,TRAFO,YOGYAKARTA,UPT SALATIGA,GI 150KV KALASAN,TRF#1 150/22kV,RST,150,BAMBANG DJAJA,PX-001-FOHB,2019,7,3 - Fair,3 - Fair,1 - Very good,13-Juli-26 terkonformasi normal,,,3 - Fair,,HARTRANS 2,"-7.311576286,110.4908749",Normal,3 - Fair
11351660160100000002,TRAFO,YOGYAKARTA,UPT SALATIGA,GI 150KV KALASAN,TRF#2 150/22kV,RST,150,BAMBANG DJAJA,PX-001-FOHB,2019,7,2 - Good,3 - Fair,1 - Very good,,,,2 - Good,,HARTRANS 2,"-7.311576286,110.4908749",Normal,2 - Good
11316032632600000001,TRAFO,YOGYAKARTA,UPT SALATIGA,GI 150KV KENTUNGAN,TRF#4 150/20kV,RST,150,UNINDO,MPT,2013,13,4 - Poor,4 - Poor,2 - Good,"Tahanan Isolasi Core Yoke (377.0, 4 - Poor)",,,4 - Poor,,HARTRANS 2,"-7.738528696,110.3933096",Normal,4 - Poor
11316032632600000002,TRAFO,YOGYAKARTA,UPT SALATIGA,GI 150KV KENTUNGAN,TRF#2 150/20kV,RST,150,XIAN,SFZ-60000/150,1995,31,2 - Good,3 - Fair,2 - Good,13-Juli-26 terkonformasi normal,,,2 - Good,,HARTRANS 2,"-7.738528696,110.3933096",Sangat Tua,2 - Good
11351632632600000004,TRAFO,YOGYAKARTA,UPT SALATIGA,GI 150KV KENTUNGAN,TRF#3 150/20kV,RST,150,UNINDO,MPT,2015,11,3 - Fair,2 - Good,2 - Good,,,,3 - Fair,,HARTRANS 2,"-7.738528696,110.3933096",Normal,3 - Fair
11351633233200000003,TRAFO,YOGYAKARTA,UPT SALATIGA,GI 150KV KLATEN,TRF#1 150/20kV,RST,150,UNINDO,MPT,2014,12,3 - Fair,3 - Fair,2 - Good,,,,3 - Fair,,HARTRANS 2,"-7.71247198,110.6195568",Normal,3 - Fair
11351633233200000052,TRAFO,YOGYAKARTA,UPT SALATIGA,GI 150KV KLATEN,TRF#2 150/22kV,RST,150,CG PAUWELS,ORF.60/275,2017,9,3 - Fair,3 - Fair,2 - Good,,,,3 - Fair,,HARTRANS 2,"-7.71247198,110.6195568",Normal,3 - Fair
11351633233200000115,TRAFO,YOGYAKARTA,UPT SALATIGA,GI 150KV KLATEN,TRF#3 150/22kV,RST,150,ABB,1ZKZ469152Z2626,2018,8,2 - Good,3 - Fair,2 - Good,"8-Apr-2026 hasil DGA terkonfirmasi baik 
",,,2 - Good,,HARTRANS 2,"-7.71247198,110.6195568",Normal,2 - Good
11316034634600000001,TRAFO,SURAKARTA,UPT SALATIGA,GI 150KV MASARAN,TRF#1 150/20kV,RST,150,ELIN,SFZ-60000/150,2007,19,4 - Poor,4 - Poor,2 - Good,"06 Maret 2026 DGA C2H6 203 ppm (Poor), tahanan isolasi terkonfirmasi baik",trending nilai DGA SM 2 tahun 2026,,4 - Poor,,HARTRANS 2,"-7.461349656,110.929838",Normal,4 - Poor
11316034634600000003,TRAFO,SURAKARTA,UPT SALATIGA,GI 150KV MASARAN,TRF#2 150/20kV,RST,150,CG PAUWELS,ORF.60/275,2013,13,3 - Fair,3 - Fair,2 - Good,"17-SEP-24 pengujian IP 1,39 (FAIR)",,,3 - Fair,,HARTRANS 2,"-7.461349656,110.929838",Normal,3 - Fair
11351634634600000020,TRAFO,SURAKARTA,UPT SALATIGA,GI 150KV MASARAN,TRF#3 150/22kV,RST,150,CG PAUWELS,ORF.60/275,2017,9,3 - Fair,3 - Fair,4 - Poor,,,,3 - Fair,,HARTRANS 2,"-7.461349656,110.929838",Normal,3 - Fair
11316032532500000001,TRAFO,YOGYAKARTA,UPT SALATIGA,GI 150KV MEDARI,TRF#1 150/20kV,RST,150,XIAN,SFZ-30000/150,1995,31,2 - Good,4 - Poor,4 - Poor,12-Mar-2026 hasil DGA terkonfirmasi  baik,,,2 - Good,,HARTRANS 2,"-7.682110689,110.3300592",Sangat Tua,2 - Good
11351632532500000035,TRAFO,YOGYAKARTA,UPT SALATIGA,GI 150KV MEDARI,TRF#2 150/22kV,RST,150,B&D TRANSFORMER,PX-001-FOHB,2017,9,2 - Good,3 - Fair,1 - Very good,,,,2 - Good,,HARTRANS 2,"-7.682110689,110.3300592",Normal,2 - Good
11351632532500000036,TRAFO,YOGYAKARTA,UPT SALATIGA,GI 150KV MEDARI,TRF#3 150/22kV,RST,150,UNINDO,MPT,2017,9,3 - Fair,3 - Fair,2 - Good,,,,3 - Fair,,HARTRANS 2,"-7.682110689,110.3300592",Normal,3 - Fair
11316033433400000001,TRAFO,SALATIGA,UPT SALATIGA,GI 150KV MOJOSONGO,TRF#1 150/20kV,RST,150,UNINDO,P060LEC,2011,15,2 - Good,3 - Fair,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.538070239,110.6185236",Normal,2 - Good
11351633433400000004,TRAFO,SALATIGA,UPT SALATIGA,GI 150KV MOJOSONGO,TRF#2 150/20kV,RST,150,CG PAUWELS,ORF.60/275,2016,10,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.538070239,110.6185236",Normal,2 - Good
11316035435400000001,TRAFO,SURAKARTA,UPT SALATIGA,GI 150KV NGUNTORONADI,TRF#1 150/20kV,RST,150,SHANDONG TAIKAI,SFZ11-60000/150,2012,14,3 - Fair,3 - Fair,2 - Good,"26-FEB-25 pengujian IP 1,29 Fair, nov 2025 DGA good, CLG 0,95 good",,,3 - Fair,,HARTRANS 2,"-7.933745796,110.9969232",Normal,3 - Fair
11316034234200000001,TRAFO,SURAKARTA,UPT SALATIGA,GI 150KV PALUR,TRF#2 150/20kV,RST,150,XIAN,SFZ-60000/150,1995,31,4 - Poor,4 - Poor,4 - Poor,"Tahanan Isolasi Core Yoke (480.0, 4 - Poor), hASIL UJI dga 10 Juli 2026 TDCG 865 (POOR)",trending hasil uji pemeliharaan 2026 smt 2,,4 - Poor,,HARTRANS 2,"-7.560649664,110.8806053",Sangat Tua,4 - Poor
11316034234200000003,TRAFO,SURAKARTA,UPT SALATIGA,GI 150KV PALUR,TRF#1 150/20kV,RST,150,CG PAUWELS,ORF.60/275,2011,15,2 - Good,2 - Good,2 - Good,13-JAN-26 terkonfirmasi baik (GOOD),,,2 - Good,,HARTRANS 2,"-7.560649664,110.8806053",Normal,2 - Good
11316034234200000004,TRAFO,SURAKARTA,UPT SALATIGA,GI 150KV PALUR,TRF#3 150/20kV,RST,150,CG PAUWELS,ORF.60/275,2011,15,2 - Good,2 - Good,2 - Good,30-Jan-25 terkonfirmasi baik (GOOD),,,2 - Good,,HARTRANS 2,"-7.560649664,110.8806053",Normal,2 - Good
11351634234200000001,TRAFO,SURAKARTA,UPT SALATIGA,GI 150KV PALUR,TRF#4 150/22kV,RST,150,UNINDO,MPT,2019,7,2 - Good,2 - Good,2 - Good,"21-JUL-24 terkonfirmasi baik, tandel CLG 0,61 (GOOD)",,,2 - Good,,HARTRANS 2,"-7.560649664,110.8806053",Normal,2 - Good
11316033333300000001,TRAFO,SURAKARTA,UPT SALATIGA,GI 150KV PEDAN,TRF#2 150/20kV,RST,150,UNINDO,N-RANGE,2006,20,3 - Fair,2 - Good,2 - Good,,,,3 - Fair,,HARTRANS 2,"-7.676662536,110.7087952",Tua,3 - Fair
11351633333300000002,TRAFO,SURAKARTA,UPT SALATIGA,GI 150KV PEDAN,TRF#1 150/22kV,RST,150,CG PAUWELS,ORF.60/275,2016,10,2 - Good,2 - Good,2 - Good,26-Jun-2026 hasil DGA terkonfirmasi baik,,,2 - Good,,HARTRANS 2,"-7.676662536,110.7087952",Normal,2 - Good
11316029429400000002,TRAFO,YOGYAKARTA,UPT SALATIGA,GI 150KV PURWOREJO,TRF#2 150/20kV,RST,150,UNINDO,N-RANGE,2011,15,3 - Fair,4 - Poor,4 - Poor,21-Mei-2026 C2H6 308 ppm,,,3 - Fair,,HARTRANS 2,"-7.7301506,110.0040842",Normal,3 - Fair
11316033133100000002,TRAFO,YOGYAKARTA,UPT SALATIGA,GI 150KV PURWOREJO,TRF#1 150/20kV,RST,150,PAUWELS TRAFO ASIA,ORF.30/275,2003,23,3 - Fair,2 - Good,1 - Very good,,,,3 - Fair,,HARTRANS 2,"-7.7301506,110.0040842",Tua,3 - Fair
11351629429400000004,TRAFO,YOGYAKARTA,UPT SALATIGA,GI 150KV PURWOREJO,TRF#3 150/20kV,RST,150,CG PAUWELS,ORF.60/275,2015,11,2 - Good,3 - Fair,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.7301506,110.0040842",Normal,2 - Good
11351635535500000124,TRAFO,SURAKARTA,UPT SALATIGA,GI 150KV RAYON UTAMA MAKMUR,TRF#1 150/22kV,RST,150,SCHNEIDER,OIL FILLED WITH CONSERVATOR,2015,11,3 - Fair,3 - Fair,2 - Good,,,,3 - Fair,,HARTRANS 2,"-7.729739,110.904371",Normal,3 - Fair
11316032032000000003,TRAFO,SALATIGA,UPT SALATIGA,GI 150KV SANGGRAHAN,TRF#4 150/20kV,RST,150,UNINDO,N-RANGE,2007,19,2 - Good,2 - Good,2 - Good,terkonfirmasi baik tanggal 26-Jun-25 (GOOD),,,2 - Good,,HARTRANS 2,"-7.474796662,110.2287385",Normal,2 - Good
11316032032000000004,TRAFO,SALATIGA,UPT SALATIGA,GI 150KV SANGGRAHAN,TRF#1 150/20kV,RST,150,UNINDO,MPT,2015,11,2 - Good,3 - Fair,2 - Good,5-Mar-2026 hasil DGA terkonfirmasi baik,,,2 - Good,,HARTRANS 2,"-7.474796662,110.2287385",Normal,2 - Good
11351632032000000184,TRAFO,SALATIGA,UPT SALATIGA,GI 150KV SANGGRAHAN,TRF#3 150/20kV,RST,150,CG PAUWELS,ORF.60/325,2016,10,2 - Good,3 - Fair,2 - Good,5-Mar-2026 hasil DGA terkonfirmasi baik,,,2 - Good,,HARTRANS 2,"-7.474796662,110.2287385",Normal,2 - Good
11316031931900000003,TRAFO,SALATIGA,UPT SALATIGA,GI 150KV SECANG,TRF#1 150/20kV,RST,150,UNINDO,MPT,2014,12,4 - Poor,4 - Poor,2 - Good,"23-JUN-25 Tahanan Isolasi Core Yoke (254.0, 4 - Poor)",,,4 - Poor,,HARTRANS 2,"-7.416296403,110.2341116",Normal,4 - Poor
11351631931900000074,TRAFO,SALATIGA,UPT SALATIGA,GI 150KV SECANG,TRF#2 150/22kV,RST,150,CG PAUWELS,ORF.60/275,2017,9,3 - Fair,3 - Fair,2 - Good,"Hasil uji 09-Mar-26, IP 1,37 (FAIR)",,,3 - Fair,,HARTRANS 2,"-7.416296403,110.2341116",Normal,3 - Fair
11316033133100000003,TRAFO,YOGYAKARTA,UPT SALATIGA,GI 150KV SEMANU,TRF#1 150/20kV,RST,150,UNINDO,MPT,2014,12,2 - Good,3 - Fair,2 - Good,,,,2 - Good,,HARTRANS 2,"-8.0269044,110.6411386",Normal,2 - Good
11351633133100000001,TRAFO,YOGYAKARTA,UPT SALATIGA,GI 150KV SEMANU,TRF#2 150/22kV,RST,150,ELSEWEDY ELECTRIC,ORF.60/275,2023,3,3 - Fair,3 - Fair,2 - Good,,,,3 - Fair,,HARTRANS 2,"-8.0269044,110.6411386",Normal,3 - Fair
11316034134100000003,TRAFO,SURAKARTA,UPT SALATIGA,GI 150KV SOLOBARU,TRF#2 150/20kV,RST,150,CG PAUWELS,ORF.60/275,2013,13,3 - Fair,3 - Fair,2 - Good,"19-Jan-24 pengujian IP 1,34 (FAIR)",,,3 - Fair,,HARTRANS 2,"-7.613848841,110.8040943",Normal,3 - Fair
11316034134100000004,TRAFO,SURAKARTA,UPT SALATIGA,GI 150KV SOLOBARU,TRF#1 150/20kV,RST,150,UNINDO,MPT,2014,12,4 - Poor,4 - Poor,2 - Good,"Tahanan Isolasi Core Yoke 2025 (460.0, 4 - Poor)",trending hasil uji hartin terbaru 2027,19/07/1905,4 - Poor,,HARTRANS 2,"-7.613848841,110.8040943",Normal,4 - Poor
11351634134100000033,TRAFO,SURAKARTA,UPT SALATIGA,GI 150KV SOLOBARU,TRF#3 150/20kV,RST,150,UNINDO,MPT,2015,11,4 - Poor,4 - Poor,2 - Good,"24-Sep-24 Tahanan Isolasi Core Yoke (494.0, 4 - Poor)",trending hasil uji hartin terbaru 2026,,4 - Poor,,HARTRANS 2,"-7.613848841,110.8040943",Normal,4 - Poor
11316032932900000004,TRAFO,SURAKARTA,UPT SALATIGA,GI 150KV SRAGEN,TRF#2 150/20kV,RST,150,UNINDO,MPT,2014,12,2 - Good,3 - Fair,3 - Fair,,,,2 - Good,,HARTRANS 2,"-7.413430913,111.0140711",Normal,2 - Good
11316034334300000002,TRAFO,SURAKARTA,UPT SALATIGA,GI 150KV SRAGEN,TRF#1 150/20kV,RST,150,CG PAUWELS,ORF.60/275,2011,15,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.413430913,111.0140711",Normal,2 - Good
11316034334300000005,TRAFO,SURAKARTA,UPT SALATIGA,GI 150KV SRAGEN,TRF#3 150/20kV,RST,150,UNINDO,MPT,2014,12,4 - Poor,4 - Poor,2 - Good,"Tahanan Isolasi Core Yoke (322.0, 4 - Poor), pengujian IP 1,44",trending hasil uji hartin terbaru 2027,19/07/1905,4 - Poor,,HARTRANS 2,"-7.413430913,111.0140711",Normal,4 - Poor
11316029529500000003,TRAFO,YOGYAKARTA,UPT SALATIGA,GI 150KV WATES,TRF#2 150/20kV,RST,150,CG PAUWELS,ORF.60/275,2015,11,3 - Fair,3 - Fair,3 - Fair,,,,3 - Fair,,HARTRANS 2,"-7.89325,110.090939",Normal,3 - Fair
11316032032000000002,TRAFO,YOGYAKARTA,UPT SALATIGA,GI 150KV WATES,TRF#1 150/20kV,RST,150,PAUWELS TRAFO ASIA,ORF.30/275,2000,26,2 - Good,#N/A,#N/A,,,,2 - Good,,HARTRANS 2,"-7.89325,110.090939",Tua,2 - Good
11351629529500000116,TRAFO,YOGYAKARTA,UPT SALATIGA,GI 150KV WATES,TRF#3 150/22kV,RST,150,CG PAUWELS,ORF.60/275,2019,7,2 - Good,3 - Fair,2 - Good,12-Mar-2026 hasil DGA terkonfirmasi baik,,,2 - Good,,HARTRANS 2,"-7.89325,110.090939",Normal,2 - Good
11316033933900000002,TRAFO,SURAKARTA,UPT SALATIGA,GI 150KV WONOGIRI,TRF#2 150/20kV,RST,150,GEC ALSTHOM,PTD.1662,1996,30,4 - Poor,4 - Poor,4 - Poor,"IFT (6.5, 5 - Critical), asam 0,25 5-Critical, 28-AUG-25 pengujian IP 1,38 (PASTIKAN AHINYA SAAT EVAL)",Dilaksanakan Reklamasi bulan 26-28 Agustus 2026,,4 - Poor,,HARTRANS 2,"-7.804195267,110.9485101",Tua,4 - Poor
11351633933900000003,TRAFO,SURAKARTA,UPT SALATIGA,GI 150KV WONOGIRI,TRF#1 150/22kV,RST,150,CG PAUWELS,ORF.60/275,2016,10,3 - Fair,3 - Fair,2 - Good,,,,3 - Fair,,HARTRANS 2,"-7.804195267,110.9485101",Normal,3 - Fair
11316033833800000001,TRAFO,SURAKARTA,UPT SALATIGA,GI 150KV WONOSARI,TRF#1 150/20kV,RST,150,PAUWELS TRAFO ASIA,ORF.60/275,2009,17,2 - Good,2 - Good,2 - Good,14-APR-25 terkonfirmasi baik (GOOD),,,2 - Good,,HARTRANS 2,"-7.622927843,110.7647196",Normal,2 - Good
11316033833800000003,TRAFO,SURAKARTA,UPT SALATIGA,GI 150KV WONOSARI,TRF#3 150/20kV,RST,150,UNINDO,N-RANGE,2011,15,2 - Good,3 - Fair,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.622927843,110.7647196",Normal,2 - Good
